,UPC,Title,Price,Rating,Stock,Category
901,d7b463918d3b8c39,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),52.88,4,2,Childrens
902,09d26b5f819c6a36,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",18.51,4,1,Sequential Art
903,8ceb5c6aed2c5f8b,While You Were Mine,41.32,5,1,Historical Fiction
904,def389ddfda6991b,Where Lightning Strikes (Bleeding Stars #3),39.77,3,1,Romance
905,c5f91eb481427dc5,When I'm Gone,51.96,3,1,Fiction
906,66a4e422b212726a,Ways of Seeing,39.51,5,1,Art
907,e7e87087b1a44711,"Vampire Knight, Vol. 1 (Vampire Knight #1)",15.4,1,1,Paranormal
908,dab5e75d1339706a,Vampire Girl (Vampire Girl #1),53.82,2,1,Fantasy
909,e63c3f25338baf9a,Twenty Love Poems and a Song of Despair,30.95,4,1,Poetry
910,0268f149d014b389,Travels with Charley: In Search of America,57.82,5,1,Nonfiction
911,460f97a346b44bac,Three Wishes (River of Time: California #1),44.18,2,1,Science Fiction
912,d6d98d3508c30f57,This One Moment (Pushing Limits #1),48.71,1,1,Romance
913,9c96cd1329fbd82d,The Zombie Room,19.69,5,1,Default
914,dac9d1e654fac737,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",36.52,2,1,Sequential Art
915,6514add13c82b115,The Tumor,41.56,5,1,Nonfiction
916,32d035df92ab9080,The Story of Hong Gildong,43.19,4,1,Classics
917,b78deb463531d078,The Silent Wife,12.34,5,1,Fiction
918,9e9932ae1a7d0943,The Silent Twin (Detective Jennifer Knight #3),36.25,3,1,Fantasy
919,6f2c0a9adbb2bca9,The Selfish Gene,29.45,1,1,Science
920,38f776ab9118aed7,The Secret Healer,34.56,3,1,Historical Fiction
921,5faefdc861684eb1,"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",54.12,3,1,Sequential Art
922,0ec9d2b018fb10d8,The Republic,33.78,3,1,Add a comment
923,f0512adadffd2480,The Odyssey,29.64,3,1,Add a comment
924,b0913e67d38d5ed5,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),57.7,4,1,Mystery
925,5c10b64db3e4f228,The Nicomachean Ethics,36.34,1,1,Philosophy
926,c8614adb1a90b027,The Name of the Wind (The Kingkiller Chronicle #1),50.59,3,1,Default
927,c40b70e0f6d80189,The Mirror & the Maze (The Wrath and the Dawn #1.5),29.38,1,1,Fantasy
928,1aeca7d078d57deb,The Little Prince,45.42,2,1,Classics
929,04e43893e32f9d29,The Light of the Fireflies,54.43,1,1,Add a comment
930,16c71736dae78764,The Last Girl (The Dominion Trilogy #1),36.26,2,1,Science Fiction
931,86d8bd7afa5b51b3,The Iliad,16.16,1,1,Add a comment
932,6e473eff459e809f,The Hook Up (Game On #1),36.29,5,1,New Adult
933,fff8a057a40c4a60,The Haters,27.89,5,1,Young Adult
934,4280ac3eab57aa5d,The Girl You Lost,12.29,5,1,Mystery
935,ee61197edb882599,The Girl In The Ice (DCI Erika Foster #1),15.85,3,1,Mystery
936,09659d1639a1f978,The End of the Jesus Era (An Investigation #1),14.4,1,1,Nonfiction
937,29fc016c459aeb14,The Edge of Reason (Bridget Jones #2),19.18,4,1,Womens Fiction
938,3301af038a720587,The Complete Maus (Maus #1-2),10.64,3,1,Sequential Art
939,18b4545a5ed15581,The Communist Manifesto,14.76,3,1,Add a comment
940,f3a0b8c835129558,The Bhagavad Gita,57.49,3,1,Religion
941,dfb0849016bc122c,The Bette Davis Club,30.66,3,1,Fiction
942,5bc1fbccfbf2355c,The Art of Not Breathing,40.83,4,1,Young Adult
943,a7eef9d6795422c1,Taking Shots (Assassins #1),18.88,2,1,Default
944,e25164e5b3fe208b,Starlark,25.83,3,1,Historical Fiction
945,2ac720f76384c57e,"Skip Beat!, Vol. 01 (Skip Beat! #1)",42.12,3,1,Sequential Art
946,3a9a7c5895e82646,Sister Sable (The Mad Queen #1),13.33,3,1,Fantasy
947,9ed7090d8fa690b0,Shatter Me (Shatter Me #1),42.4,1,1,Default
948,c068c013d6921fea,Shameless,58.35,3,1,New Adult
949,229cd6564bf0dce4,Shadow Rites (Jane Yellowrock #10),21.72,4,1,Fantasy
950,132adf7335bb384a,Settling the Score (The Summer Games #1),44.91,2,1,Sports and Games
951,35e44170702139a4,Sense and Sensibility,37.46,1,1,Classics
952,4f64568dfefa3ce7,"Saga, Volume 1 (Saga (Collected Editions) #1)",28.48,1,1,Sequential Art
953,9efb397067eb7e8a,"Rhythm, Chord & Malykhin",28.34,2,1,Romance
954,3cdca3b4a93980f5,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",46.96,5,1,Sequential Art
955,849db7ab7f4a640c,Paradise Lost (Paradise #1),24.96,1,1,Default
956,bcbcbcf0f6ed196f,"Paper Girls, Vol. 1 (Paper Girls #1-5)",21.71,4,1,Sequential Art
957,326825e02a198cf6,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",29.87,3,1,Sequential Art
958,8932e5c12f12ffed,Origins (Alphas 0.5),28.99,1,1,Fantasy
959,7ea31f38675b91c1,One Second (Seven #7),52.94,2,1,Fantasy
960,9ff997ab15713e53,On the Road (Duluoz Legend),32.36,3,1,Default
961,a1985630339f4b3d,Old Records Never Die: One Man's Quest for His Vinyl and His Past,55.66,2,1,Music
962,b6f1cfadc4dd79d4,Off Sides (Off #1),39.45,5,1,New Adult
963,39592d9d72e717c4,Of Mice and Men,47.11,2,1,Classics
964,63e20a0f98218a87,Myriad (Prentor #1),58.75,4,1,Fantasy
965,fd78f89878479f56,My Perfect Mistake (Over the Top #1),38.92,2,1,Romance
966,35a60467893aa168,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",39.39,4,1,Sequential Art
967,4f19709e47883df5,Meditations,25.89,2,1,Philosophy
968,1053fb7ee17a1f33,Matilda,28.34,1,1,Childrens
969,d510567580c8be52,Lost Among the Living,27.7,4,1,Historical Fiction
970,71a6471bbdac21d9,Lord of the Flies,24.89,3,1,Add a comment
971,6e712ea24e77bd96,Listen to Me (Fusion #1),58.99,3,1,Romance
972,06f6a57a6d532844,Kitchens of the Great Midwest,57.2,5,1,Fiction
973,8d390a1fc3133d06,Jane Eyre,38.43,5,1,Default
974,f28f7299d38c0932,Imperfect Harmony,34.74,4,1,Romance
975,3455b45888fb5053,Icing (Aces Hockey #2),40.44,4,1,Sports and Games
976,6fe02600f322a0a9,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",45.24,3,1,Sequential Art
977,6717a70913b3db79,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),34.96,4,1,Science Fiction
978,eb0fe24bbc845ecc,"Giant Days, Vol. 1 (Giant Days #1-4)",56.76,4,1,Sequential Art
979,72e6fbf4f6382557,"Fruits Basket, Vol. 1 (Fruits Basket #1)",40.28,5,1,Sequential Art
980,a492f49a3e2b6a71,Frankenstein,38.0,2,1,Default
981,e564c3f1a93ccf2e,Forever Rockers (The Rocker #12),28.8,3,1,Music
982,6390772a3094939d,Fighting Fate (Fighting #6),39.24,3,1,Romance
983,2e69730561ed70ad,Emma,32.93,2,1,Classics
984,df56868afd166557,"Eat, Pray, Love",51.32,3,1,Nonfiction
985,0072b94dfa30608e,Deep Under (Walker Security #1),47.09,5,1,Romance
986,a812f6969ddf3e39,Choosing Our Religion: The Spiritual Lives of America's Nones,28.42,4,1,Religion
987,1774749f2cee292f,Charlie and the Chocolate Factory (Charlie Bucket #1),22.85,3,1,Childrens
988,a96404cb928895f3,Charity's Cross (Charles Towne Belles #4),41.24,1,1,Romance
989,230ac636ea0ea415,Bright Lines,39.07,5,1,Fiction
990,a2b4b685dfa94733,Bridget Jones's Diary (Bridget Jones #1),29.82,1,1,Womens Fiction
991,abc0b15f2c907ff0,Bounty (Colorado Mountain #7),37.26,4,1,Romance
992,95cdfd514098c38b,Blood Defense (Samantha Brinkman #1),20.3,3,1,Mystery
993,099fae4a0705d63b,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",34.65,5,1,Sequential Art
994,08672cd59171d5e4,Beyond Good and Evil,43.38,1,1,Philosophy
995,cd2a2a70dd5d176d,Alice in Wonderland (Alice's Adventures in Wonderland #1),55.53,1,1,Classics
996,bfd5e1701c862ac3,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",57.06,4,1,Sequential Art
997,19fec36a1dfb4c16,A Spy's Devotion (The Regency Spies of London #1),16.97,5,1,Historical Fiction
998,f684a82adc49f011,1st to Die (Women's Murder Club #1),53.98,1,1,Mystery
999,228ba5e7577e1d49,"1,000 Places to See Before You Die",26.08,5,1,Travel
